ResourceSpeciesID,ConsumerSpeciesID,Type
129,68,Feeding
129,76,Feeding
129,70,Feeding
129,152,Feeding
129,153,Feeding
129,117,Feeding
129,118,Feeding
129,119,Feeding
129,120,Feeding
129,148,Feeding
129,156,Feeding
129,122,Feeding
129,123,Feeding
129,124,Feeding
129,125,Feeding
129,126,Feeding
129,127,Feeding
129,128,Feeding
129,157,Feeding
168,65,Feeding
168,66,Feeding
168,74,Feeding
168,75,Feeding
168,68,Feeding
168,76,Feeding
168,70,Feeding
168,152,Feeding
168,153,Feeding
168,117,Feeding
168,118,Feeding
168,119,Feeding
168,120,Feeding
168,148,Feeding
168,156,Feeding
168,122,Feeding
168,123,Feeding
168,124,Feeding
168,125,Feeding
168,126,Feeding
168,127,Feeding
168,128,Feeding
168,157,Feeding
169,65,Feeding
169,66,Feeding
169,74,Feeding
169,75,Feeding
169,68,Feeding
169,76,Feeding
169,70,Feeding
169,152,Feeding
169,153,Feeding
169,117,Feeding
169,118,Feeding
169,119,Feeding
169,120,Feeding
169,148,Feeding
169,156,Feeding
169,122,Feeding
169,123,Feeding
169,124,Feeding
169,125,Feeding
169,126,Feeding
169,127,Feeding
169,128,Feeding
169,157,Feeding
170,65,Feeding
170,66,Feeding
170,74,Feeding
170,75,Feeding
170,68,Feeding
170,76,Feeding
170,70,Feeding
170,152,Feeding
170,153,Feeding
170,117,Feeding
170,118,Feeding
170,119,Feeding
170,120,Feeding
170,148,Feeding
170,156,Feeding
170,122,Feeding
170,123,Feeding
170,124,Feeding
170,125,Feeding
170,126,Feeding
170,127,Feeding
170,128,Feeding
170,157,Feeding
130,65,Feeding
130,66,Feeding
130,74,Feeding
130,75,Feeding
130,68,Feeding
130,76,Feeding
130,70,Feeding
130,152,Feeding
130,153,Feeding
130,117,Feeding
130,118,Feeding
130,119,Feeding
130,120,Feeding
130,148,Feeding
130,156,Feeding
130,122,Feeding
130,123,Feeding
130,124,Feeding
130,125,Feeding
130,126,Feeding
130,127,Feeding
130,128,Feeding
130,157,Feeding
171,65,Feeding
171,66,Feeding
171,74,Feeding
171,75,Feeding
171,68,Feeding
171,76,Feeding
171,70,Feeding
171,152,Feeding
171,153,Feeding
171,117,Feeding
171,118,Feeding
171,119,Feeding
171,120,Feeding
171,148,Feeding
171,156,Feeding
171,122,Feeding
171,123,Feeding
171,124,Feeding
171,125,Feeding
171,126,Feeding
171,127,Feeding
171,128,Feeding
171,157,Feeding
131,65,Feeding
131,66,Feeding
131,74,Feeding
131,75,Feeding
131,68,Feeding
131,76,Feeding
131,70,Feeding
131,152,Feeding
131,153,Feeding
131,117,Feeding
131,118,Feeding
131,119,Feeding
131,120,Feeding
131,148,Feeding
131,156,Feeding
131,122,Feeding
131,123,Feeding
131,124,Feeding
131,125,Feeding
131,126,Feeding
131,127,Feeding
131,128,Feeding
131,157,Feeding
172,65,Feeding
172,66,Feeding
172,74,Feeding
172,75,Feeding
172,68,Feeding
172,76,Feeding
172,70,Feeding
172,152,Feeding
172,153,Feeding
172,117,Feeding
172,118,Feeding
172,119,Feeding
172,120,Feeding
172,148,Feeding
172,156,Feeding
172,122,Feeding
172,123,Feeding
172,124,Feeding
172,125,Feeding
172,126,Feeding
172,127,Feeding
172,128,Feeding
172,157,Feeding
173,65,Feeding
173,66,Feeding
173,74,Feeding
173,75,Feeding
173,68,Feeding
173,76,Feeding
173,70,Feeding
173,152,Feeding
173,153,Feeding
173,117,Feeding
173,118,Feeding
173,119,Feeding
173,120,Feeding
173,148,Feeding
173,156,Feeding
173,122,Feeding
173,123,Feeding
173,124,Feeding
173,125,Feeding
173,126,Feeding
173,127,Feeding
173,128,Feeding
173,157,Feeding
174,65,Feeding
174,66,Feeding
174,74,Feeding
174,75,Feeding
174,68,Feeding
174,76,Feeding
174,70,Feeding
174,148,Feeding
174,122,Feeding
174,123,Feeding
174,124,Feeding
174,125,Feeding
174,126,Feeding
174,127,Feeding
174,128,Feeding
175,65,Feeding
175,66,Feeding
175,74,Feeding
175,75,Feeding
175,68,Feeding
175,76,Feeding
175,70,Feeding
175,152,Feeding
175,153,Feeding
175,117,Feeding
175,118,Feeding
175,119,Feeding
175,120,Feeding
175,148,Feeding
175,156,Feeding
175,122,Feeding
175,123,Feeding
175,124,Feeding
175,125,Feeding
175,126,Feeding
175,127,Feeding
175,128,Feeding
175,157,Feeding
176,65,Feeding
176,66,Feeding
176,74,Feeding
176,75,Feeding
176,68,Feeding
176,69,Feeding
176,70,Feeding
176,73,Feeding
177,65,Feeding
177,66,Feeding
177,74,Feeding
177,75,Feeding
177,68,Feeding
177,69,Feeding
177,70,Feeding
178,65,Feeding
178,74,Feeding
178,75,Feeding
178,76,Feeding
178,70,Feeding
178,116,Feeding
178,152,Feeding
178,153,Feeding
178,117,Feeding
178,118,Feeding
178,119,Feeding
178,120,Feeding
178,156,Feeding
178,121,Feeding
178,158,Feeding
178,122,Feeding
178,123,Feeding
178,124,Feeding
178,125,Feeding
178,126,Feeding
178,127,Feeding
178,128,Feeding
178,129,Feeding
178,73,Feeding
73,66,Feeding
73,74,Feeding
73,67,Feeding
73,75,Feeding
73,68,Feeding
73,69,Feeding
73,70,Feeding
146,66,Feeding
146,74,Feeding
146,70,Feeding
179,65,Feeding
179,66,Feeding
179,74,Feeding
179,75,Feeding
179,68,Feeding
179,69,Feeding
179,70,Feeding
179,117,Feeding
179,118,Feeding
179,119,Feeding
179,120,Feeding
180,155,Feeding
180,175,Feeding
157,66,Feeding
157,68,Feeding
6,144,Feeding
6,149,Feeding
6,179,Feeding
8,144,Feeding
8,149,Feeding
8,179,Feeding
9,144,Feeding
9,149,Feeding
9,179,Feeding
10,144,Feeding
10,149,Feeding
10,179,Feeding
11,144,Feeding
11,149,Feeding
11,179,Feeding
12,144,Feeding
12,149,Feeding
12,179,Feeding
13,144,Feeding
13,149,Feeding
13,179,Feeding
14,144,Feeding
14,149,Feeding
14,179,Feeding
15,144,Feeding
15,149,Feeding
15,179,Feeding
16,144,Feeding
16,149,Feeding
16,179,Feeding
17,144,Feeding
17,149,Feeding
17,179,Feeding
18,144,Feeding
18,149,Feeding
18,179,Feeding
19,144,Feeding
19,149,Feeding
19,179,Feeding
20,144,Feeding
20,149,Feeding
20,179,Feeding
21,144,Feeding
21,149,Feeding
21,179,Feeding
22,144,Feeding
22,149,Feeding
22,179,Feeding
23,144,Feeding
23,149,Feeding
23,179,Feeding
24,144,Feeding
24,149,Feeding
24,179,Feeding
25,144,Feeding
25,149,Feeding
25,179,Feeding
26,144,Feeding
26,149,Feeding
26,179,Feeding
27,144,Feeding
27,149,Feeding
27,179,Feeding
28,144,Feeding
28,149,Feeding
28,179,Feeding
29,144,Feeding
29,149,Feeding
29,179,Feeding
30,78,Feeding
30,79,Feeding
30,80,Feeding
30,86,Feeding
30,89,Feeding
30,90,Feeding
30,91,Feeding
30,92,Feeding
30,93,Feeding
30,94,Feeding
30,95,Feeding
30,96,Feeding
30,97,Feeding
30,98,Feeding
30,99,Feeding
30,100,Feeding
30,101,Feeding
30,102,Feeding
30,103,Feeding
30,104,Feeding
30,83,Feeding
30,105,Feeding
30,106,Feeding
30,107,Feeding
30,108,Feeding
30,84,Feeding
31,78,Feeding
31,79,Feeding
31,80,Feeding
32,78,Feeding
32,79,Feeding
32,80,Feeding
32,86,Feeding
32,89,Feeding
32,90,Feeding
32,91,Feeding
32,92,Feeding
32,93,Feeding
32,94,Feeding
32,95,Feeding
32,96,Feeding
32,97,Feeding
32,98,Feeding
32,99,Feeding
32,100,Feeding
32,101,Feeding
32,102,Feeding
32,103,Feeding
32,104,Feeding
32,83,Feeding
32,105,Feeding
32,106,Feeding
32,107,Feeding
32,108,Feeding
32,84,Feeding
33,78,Feeding
33,79,Feeding
33,80,Feeding
34,78,Feeding
34,79,Feeding
34,80,Feeding
34,86,Feeding
34,89,Feeding
34,90,Feeding
34,91,Feeding
34,92,Feeding
34,93,Feeding
34,94,Feeding
34,95,Feeding
34,96,Feeding
34,97,Feeding
34,98,Feeding
34,99,Feeding
34,100,Feeding
34,101,Feeding
34,102,Feeding
34,103,Feeding
34,104,Feeding
34,83,Feeding
34,105,Feeding
34,106,Feeding
34,107,Feeding
34,108,Feeding
34,84,Feeding
35,78,Feeding
35,79,Feeding
35,80,Feeding
36,78,Feeding
36,79,Feeding
36,80,Feeding
36,86,Feeding
36,89,Feeding
36,90,Feeding
36,91,Feeding
36,92,Feeding
36,93,Feeding
36,94,Feeding
36,95,Feeding
36,96,Feeding
36,97,Feeding
36,98,Feeding
36,99,Feeding
36,100,Feeding
36,101,Feeding
36,102,Feeding
36,103,Feeding
36,104,Feeding
36,83,Feeding
36,105,Feeding
36,106,Feeding
36,107,Feeding
36,108,Feeding
36,84,Feeding
37,78,Feeding
37,79,Feeding
37,80,Feeding
37,86,Feeding
37,89,Feeding
37,90,Feeding
37,91,Feeding
37,92,Feeding
37,93,Feeding
37,94,Feeding
37,95,Feeding
37,96,Feeding
37,97,Feeding
37,98,Feeding
37,99,Feeding
37,100,Feeding
37,101,Feeding
37,102,Feeding
37,103,Feeding
37,104,Feeding
37,83,Feeding
37,105,Feeding
37,106,Feeding
37,107,Feeding
37,108,Feeding
37,84,Feeding
38,86,Feeding
39,78,Feeding
39,79,Feeding
39,80,Feeding
39,90,Feeding
39,91,Feeding
39,92,Feeding
39,93,Feeding
40,78,Feeding
40,79,Feeding
40,80,Feeding
40,90,Feeding
40,91,Feeding
40,92,Feeding
40,93,Feeding
41,78,Feeding
41,79,Feeding
41,80,Feeding
41,86,Feeding
41,89,Feeding
41,90,Feeding
41,91,Feeding
41,92,Feeding
41,93,Feeding
41,94,Feeding
41,95,Feeding
41,96,Feeding
41,97,Feeding
41,98,Feeding
41,99,Feeding
41,100,Feeding
41,101,Feeding
41,102,Feeding
41,103,Feeding
41,104,Feeding
41,83,Feeding
41,105,Feeding
41,106,Feeding
41,107,Feeding
41,108,Feeding
41,84,Feeding
42,78,Feeding
42,79,Feeding
42,80,Feeding
42,86,Feeding
42,89,Feeding
42,90,Feeding
42,91,Feeding
42,92,Feeding
42,93,Feeding
42,94,Feeding
42,95,Feeding
42,96,Feeding
42,97,Feeding
42,98,Feeding
42,99,Feeding
42,100,Feeding
42,101,Feeding
42,102,Feeding
42,103,Feeding
42,104,Feeding
42,83,Feeding
42,105,Feeding
42,106,Feeding
42,107,Feeding
42,108,Feeding
42,84,Feeding
43,78,Feeding
43,79,Feeding
43,80,Feeding
43,86,Feeding
43,89,Feeding
43,90,Feeding
43,91,Feeding
43,92,Feeding
43,93,Feeding
43,94,Feeding
43,95,Feeding
43,96,Feeding
43,97,Feeding
43,98,Feeding
43,99,Feeding
43,100,Feeding
43,101,Feeding
43,102,Feeding
43,103,Feeding
43,104,Feeding
43,83,Feeding
43,105,Feeding
43,106,Feeding
43,107,Feeding
43,108,Feeding
43,84,Feeding
44,78,Feeding
44,79,Feeding
44,80,Feeding
44,90,Feeding
44,91,Feeding
44,92,Feeding
44,93,Feeding
45,78,Feeding
45,79,Feeding
45,80,Feeding
45,90,Feeding
45,91,Feeding
45,92,Feeding
45,93,Feeding
46,78,Feeding
46,79,Feeding
46,80,Feeding
46,86,Feeding
46,89,Feeding
46,90,Feeding
46,91,Feeding
46,92,Feeding
46,93,Feeding
46,94,Feeding
46,95,Feeding
46,96,Feeding
46,97,Feeding
46,98,Feeding
46,99,Feeding
46,100,Feeding
46,101,Feeding
46,102,Feeding
46,103,Feeding
46,104,Feeding
46,83,Feeding
46,105,Feeding
46,106,Feeding
46,107,Feeding
46,108,Feeding
46,84,Feeding
47,78,Feeding
47,79,Feeding
47,80,Feeding
47,90,Feeding
47,91,Feeding
47,92,Feeding
47,93,Feeding
48,78,Feeding
48,79,Feeding
48,80,Feeding
48,90,Feeding
48,91,Feeding
48,92,Feeding
48,93,Feeding
49,78,Feeding
49,79,Feeding
49,80,Feeding
49,86,Feeding
49,89,Feeding
49,90,Feeding
49,91,Feeding
49,92,Feeding
49,93,Feeding
49,94,Feeding
49,95,Feeding
49,96,Feeding
49,97,Feeding
49,98,Feeding
49,99,Feeding
49,100,Feeding
49,101,Feeding
49,102,Feeding
49,103,Feeding
49,104,Feeding
49,83,Feeding
49,105,Feeding
49,106,Feeding
49,107,Feeding
49,108,Feeding
49,84,Feeding
50,78,Feeding
50,79,Feeding
50,80,Feeding
50,86,Feeding
50,89,Feeding
50,90,Feeding
50,91,Feeding
50,92,Feeding
50,93,Feeding
50,94,Feeding
50,95,Feeding
50,96,Feeding
50,97,Feeding
50,98,Feeding
50,99,Feeding
50,100,Feeding
50,101,Feeding
50,102,Feeding
50,103,Feeding
50,104,Feeding
50,83,Feeding
50,105,Feeding
50,106,Feeding
50,107,Feeding
50,108,Feeding
50,84,Feeding
51,78,Feeding
51,79,Feeding
51,80,Feeding
51,90,Feeding
51,91,Feeding
51,92,Feeding
51,93,Feeding
52,78,Feeding
52,79,Feeding
52,80,Feeding
52,86,Feeding
52,89,Feeding
52,90,Feeding
52,91,Feeding
52,92,Feeding
52,93,Feeding
52,94,Feeding
52,95,Feeding
52,96,Feeding
52,97,Feeding
52,98,Feeding
52,99,Feeding
52,100,Feeding
52,101,Feeding
52,102,Feeding
52,103,Feeding
52,104,Feeding
52,83,Feeding
52,105,Feeding
52,106,Feeding
52,107,Feeding
52,108,Feeding
52,84,Feeding
53,78,Feeding
53,79,Feeding
53,80,Feeding
53,86,Feeding
53,89,Feeding
53,90,Feeding
53,91,Feeding
53,92,Feeding
53,93,Feeding
53,94,Feeding
53,95,Feeding
53,96,Feeding
53,97,Feeding
53,98,Feeding
53,99,Feeding
53,100,Feeding
53,101,Feeding
53,102,Feeding
53,103,Feeding
53,104,Feeding
53,83,Feeding
53,105,Feeding
53,106,Feeding
53,107,Feeding
53,108,Feeding
53,84,Feeding
54,78,Feeding
54,79,Feeding
54,80,Feeding
54,90,Feeding
54,91,Feeding
54,92,Feeding
54,93,Feeding
55,78,Feeding
55,79,Feeding
55,80,Feeding
55,90,Feeding
55,91,Feeding
55,92,Feeding
55,93,Feeding
56,78,Feeding
56,79,Feeding
56,80,Feeding
56,86,Feeding
56,89,Feeding
56,90,Feeding
56,91,Feeding
56,92,Feeding
56,93,Feeding
56,94,Feeding
56,95,Feeding
56,96,Feeding
56,97,Feeding
56,98,Feeding
56,99,Feeding
56,100,Feeding
56,101,Feeding
56,102,Feeding
56,103,Feeding
56,104,Feeding
56,83,Feeding
56,105,Feeding
56,106,Feeding
56,107,Feeding
56,108,Feeding
56,84,Feeding
57,78,Feeding
57,79,Feeding
57,80,Feeding
57,86,Feeding
57,89,Feeding
57,90,Feeding
57,91,Feeding
57,92,Feeding
57,93,Feeding
57,94,Feeding
57,95,Feeding
57,96,Feeding
57,97,Feeding
57,98,Feeding
57,99,Feeding
57,100,Feeding
57,101,Feeding
57,102,Feeding
57,103,Feeding
57,104,Feeding
57,83,Feeding
57,105,Feeding
57,106,Feeding
57,107,Feeding
57,108,Feeding
57,84,Feeding
58,78,Feeding
58,79,Feeding
58,80,Feeding
58,86,Feeding
58,89,Feeding
58,90,Feeding
58,91,Feeding
58,92,Feeding
58,93,Feeding
59,78,Feeding
59,79,Feeding
59,80,Feeding
60,78,Feeding
60,79,Feeding
60,80,Feeding
60,86,Feeding
60,89,Feeding
60,90,Feeding
60,91,Feeding
60,92,Feeding
60,93,Feeding
61,78,Feeding
61,79,Feeding
61,80,Feeding
61,109,Feeding
61,132,Feeding
61,133,Feeding
61,134,Feeding
61,135,Feeding
61,136,Feeding
61,137,Feeding
61,140,Feeding
61,142,Feeding
61,143,Feeding
61,144,Feeding
62,78,Feeding
62,79,Feeding
62,80,Feeding
63,78,Feeding
63,79,Feeding
63,80,Feeding
63,90,Feeding
63,91,Feeding
63,92,Feeding
63,93,Feeding
63,109,Feeding
63,132,Feeding
63,133,Feeding
63,134,Feeding
63,135,Feeding
63,136,Feeding
63,137,Feeding
63,140,Feeding
63,142,Feeding
63,143,Feeding
63,144,Feeding
64,109,Feeding
64,132,Feeding
64,133,Feeding
64,134,Feeding
64,135,Feeding
64,136,Feeding
64,137,Feeding
64,140,Feeding
64,141,Feeding
64,142,Feeding
64,143,Feeding
64,144,Feeding
64,145,Feeding
64,147,Feeding
64,149,Feeding
64,150,Feeding
64,151,Feeding
64,154,Feeding
64,158,Feeding
64,159,Feeding
64,160,Feeding
64,161,Feeding
64,162,Feeding
64,163,Feeding
64,164,Feeding
64,165,Feeding
64,166,Feeding
64,167,Feeding
64,168,Feeding
64,169,Feeding
64,170,Feeding
64,130,Feeding
64,171,Feeding
64,131,Feeding
64,172,Feeding
64,173,Feeding
64,174,Feeding
64,176,Feeding
64,177,Feeding
64,178,Feeding
64,180,Feeding
