ResourceSpeciesID,ConsumerSpeciesID,Type
171,8,Feeding
171,62,Feeding
516,62,Feeding
6,288,Feeding
6,516,Feeding
6,62,Feeding
3,14,Feeding
3,25,Feeding
3,156,Feeding
3,516,Feeding
3,62,Feeding
254,14,Feeding
254,25,Feeding
254,6,Feeding
254,3,Feeding
254,156,Feeding
254,516,Feeding
254,62,Feeding
248,14,Feeding
248,25,Feeding
248,6,Feeding
248,3,Feeding
248,156,Feeding
248,516,Feeding
248,62,Feeding
10,3,Feeding
10,516,Feeding
10,62,Feeding
19,3,Feeding
19,516,Feeding
19,62,Feeding
147,3,Feeding
147,516,Feeding
147,62,Feeding
16,3,Feeding
16,516,Feeding
16,62,Feeding
41,3,Feeding
41,516,Feeding
41,62,Feeding
293,3,Feeding
293,516,Feeding
293,62,Feeding
112,293,Feeding
112,3,Feeding
112,516,Feeding
112,62,Feeding
289,3,Feeding
289,516,Feeding
289,62,Feeding
173,41,Feeding
173,293,Feeding
173,3,Feeding
173,516,Feeding
173,62,Feeding
72,41,Feeding
72,293,Feeding
72,62,Feeding
8,7,Feeding
8,14,Feeding
8,25,Feeding
8,3,Feeding
8,41,Feeding
8,156,Feeding
8,516,Feeding
8,62,Feeding
7,14,Feeding
7,25,Feeding
7,3,Feeding
7,41,Feeding
7,156,Feeding
7,516,Feeding
7,62,Feeding
14,25,Feeding
14,3,Feeding
14,41,Feeding
14,156,Feeding
14,516,Feeding
14,62,Feeding
25,14,Feeding
25,3,Feeding
25,41,Feeding
25,156,Feeding
25,516,Feeding
25,62,Feeding
9,41,Feeding
9,156,Feeding
9,62,Feeding
83,7,Feeding
83,14,Feeding
83,25,Feeding
83,3,Feeding
83,65,Feeding
83,156,Feeding
83,516,Feeding
83,62,Feeding
65,156,Feeding
65,3,Feeding
65,516,Feeding
65,62,Feeding
288,156,Feeding
288,62,Feeding
140,516,Feeding
140,62,Feeding
1,246,Feeding
2,54,Feeding
2,173,Feeding
5,18,Feeding
5,246,Feeding
5,11,Feeding
520,7,Feeding
520,14,Feeding
520,6,Feeding
520,3,Feeding
520,254,Feeding
520,18,Feeding
520,10,Feeding
520,19,Feeding
520,65,Feeding
520,246,Feeding
520,112,Feeding
520,11,Feeding
520,9,Feeding
520,156,Feeding
520,83,Feeding
520,8,Feeding
198,18,Feeding
198,246,Feeding
198,11,Feeding
366,7,Feeding
366,14,Feeding
366,6,Feeding
366,3,Feeding
366,254,Feeding
366,18,Feeding
366,10,Feeding
366,19,Feeding
366,65,Feeding
366,246,Feeding
366,112,Feeding
366,11,Feeding
366,9,Feeding
366,156,Feeding
366,83,Feeding
366,8,Feeding
6,54,Feeding
3,54,Feeding
254,54,Feeding
248,54,Feeding
8,54,Feeding
7,54,Feeding
14,7,Feeding
14,54,Feeding
83,54,Feeding
65,54,Feeding
246,156,Feeding
1,15,Feeding
2,52,Feeding
2,33,Feeding
2,15,Feeding
5,349,Feeding
5,52,Feeding
5,521,Feeding
5,113,Feeding
5,33,Feeding
291,349,Feeding
291,52,Feeding
291,246,Feeding
291,521,Feeding
291,11,Feeding
291,113,Feeding
291,33,Feeding
22,349,Feeding
22,52,Feeding
22,246,Feeding
22,521,Feeding
22,11,Feeding
22,113,Feeding
22,33,Feeding
365,349,Feeding
365,52,Feeding
365,246,Feeding
365,521,Feeding
365,11,Feeding
365,113,Feeding
365,33,Feeding
138,7,Feeding
138,14,Feeding
138,6,Feeding
138,3,Feeding
138,254,Feeding
138,349,Feeding
138,52,Feeding
138,9,Feeding
138,10,Feeding
138,19,Feeding
138,65,Feeding
138,246,Feeding
138,293,Feeding
138,83,Feeding
138,521,Feeding
138,11,Feeding
138,113,Feeding
138,33,Feeding
138,8,Feeding
138,62,Feeding
208,349,Feeding
208,52,Feeding
208,246,Feeding
208,521,Feeding
208,11,Feeding
208,113,Feeding
208,33,Feeding
198,349,Feeding
198,52,Feeding
198,521,Feeding
198,113,Feeding
198,33,Feeding
6,33,Feeding
3,52,Feeding
3,521,Feeding
3,33,Feeding
254,52,Feeding
254,521,Feeding
254,33,Feeding
10,522,Feeding
10,349,Feeding
10,52,Feeding
10,521,Feeding
10,33,Feeding
19,522,Feeding
19,349,Feeding
19,52,Feeding
19,521,Feeding
19,33,Feeding
293,522,Feeding
293,349,Feeding
293,52,Feeding
293,521,Feeding
293,33,Feeding
113,522,Feeding
113,349,Feeding
113,52,Feeding
113,521,Feeding
113,33,Feeding
113,62,Feeding
173,522,Feeding
173,349,Feeding
173,52,Feeding
173,521,Feeding
173,33,Feeding
72,52,Feeding
15,293,Feeding
15,62,Feeding
8,349,Feeding
8,52,Feeding
8,521,Feeding
8,33,Feeding
7,349,Feeding
7,52,Feeding
7,521,Feeding
7,33,Feeding
14,349,Feeding
14,52,Feeding
14,521,Feeding
14,33,Feeding
522,52,Feeding
522,521,Feeding
522,33,Feeding
522,62,Feeding
349,522,Feeding
349,52,Feeding
349,521,Feeding
349,33,Feeding
349,62,Feeding
52,522,Feeding
52,521,Feeding
52,33,Feeding
52,62,Feeding
9,52,Feeding
9,33,Feeding
83,52,Feeding
65,52,Feeding
65,33,Feeding
246,52,Feeding
246,33,Feeding
140,33,Feeding
521,52,Feeding
521,33,Feeding
521,62,Feeding
33,52,Feeding
33,62,Feeding
1,168,Feeding
2,4,Feeding
2,168,Feeding
2,37,Feeding
5,37,Feeding
198,37,Feeding
366,25,Feeding
366,52,Feeding
366,37,Feeding
3,37,Feeding
254,37,Feeding
248,37,Feeding
248,52,Feeding
4,7,Feeding
4,52,Feeding
4,6,Feeding
4,3,Feeding
18,52,Feeding
18,3,Feeding
112,52,Feeding
168,52,Feeding
168,3,Feeding
15,52,Feeding
15,3,Feeding
8,37,Feeding
7,37,Feeding
14,37,Feeding
25,37,Feeding
25,52,Feeding
37,52,Feeding
37,3,Feeding
52,3,Feeding
9,37,Feeding
83,37,Feeding
65,37,Feeding
62,900,ES
173,900,ES
288,900,ES
15,900,ES
171,900,ES
3,900,ES
168,900,ES
522,1300,ES
37,1000,ES
52,1000,ES
112,1000,ES
156,1000,ES
522,1000,ES
